id,t,x,y
49,20.0,9.660382,10.325465
49,21.0,9.969992,10.8611
49,22.0,9.964281,11.542326
49,23.0,9.698318,12.147416
49,24.0,9.309893,12.494883
49,25.0,8.94557,12.521601
49,26.0,8.7041,12.290346
49,27.0,8.62176,11.931956
49,28.0,8.684546,11.578506
49,29.0,8.846353,11.324387
49,30.0,9.04551,11.215302
49,31.0,9.220615,11.251642
49,32.0,9.326064,11.39736
49,33.0,9.343572,11.593065
49,34.0,9.284477,11.774066
49,35.0,9.181308,11.890202
49,36.0,9.073107,11.91984
49,37.0,8.991811,11.871866
49,38.0,8.95457,11.776389
49,39.0,8.962601,11.670569
49,40.0,9.004553,11.586204
49,41.0,9.062118,11.542324
49,42.0,9.116169,11.543044
49,43.0,9.1521,11.579508
49,44.0,9.16315,11.634638
49,45.0,9.150995,11.689249
49,46.0,9.123695,11.727867
49,47.0,9.0920725,11.742577
49,48.0,9.065979,11.733928
49,49.0,9.051674,11.709084
49,50.0,9.050814,11.678361
50,0.0,1.997267,27.370293
50,1.0,2.3850405,18.241522
50,2.0,3.5169344,12.682191
50,3.0,5.5792933,9.642189
50,4.0,8.504118,8.454546
50,5.0,11.506498,8.80699
50,6.0,13.442474,10.591583
50,7.0,13.778029,13.586525
50,8.0,12.829381,17.083317
50,9.0,11.319429,19.971172
50,10.0,9.900064,21.443695
50,11.0,8.908491,21.49211
50,12.0,8.4045925,20.65298
50,13.0,8.310543,19.524311
50,14.0,8.501739,18.519297
50,15.0,8.841974,17.842463
50,16.0,9.202396,17.543041
50,17.0,9.4834795,17.569933
50,18.0,9.633961,17.814491
50,19.0,9.654092,18.147842
50,20.0,9.580963,18.455818
50,21.0,9.465456,18.665092
50,22.0,9.3525095,18.752205
50,23.0,9.270675,18.73479
50,24.0,9.230484,18.652819
50,25.0,9.228231,18.549717
50,26.0,9.251839,18.459496
50,27.0,9.286651,18.401218
50,28.0,9.3199415,18.37931
50,29.0,9.343536,18.387388
50,30.0,9.354467,18.413454
50,31.0,9.354065,18.444794
50,32.0,9.346197,18.4715
50,33.0,9.335402,18.48814
50,34.0,9.325468,18.49371
50,35.0,9.318697,18.490437
50,36.0,9.315797,18.482119
50,37.0,9.316236,18.472603
50,38.0,9.3187895,18.464767
50,39.0,9.32209,18.46009
50,40.0,9.325031,18.458742
50,41.0,9.326966,18.459969
50,42.0,9.3277235,18.462595
50,43.0,9.3274975,18.465471
50,44.0,9.326674,18.467766
50,45.0,9.325666,18.469074
50,46.0,9.324798,18.469383
50,47.0,9.324248,18.468945
50,48.0,9.324056,18.46812
50,49.0,9.32415,18.467255
50,50.0,9.324413,18.466585
53,0.0,16.854597,6.360779
53,1.0,16.823572,11.822977
53,2.0,13.895182,19.97405
53,3.0,9.892246,26.950418
53,4.0,6.824357,29.05962
53,5.0,5.15067,27.10381
53,6.0,4.4902353,23.580696
53,7.0,4.49152,20.13062
53,8.0,4.9670973,17.451351
53,9.0,5.7946625,15.757454
53,10.0,6.8127146,15.07412
53,11.0,7.7738395,15.34642
53,12.0,8.402442,16.42596
53,13.0,8.5343895,18.00322
