id,t,x0,x1
17,38.8,0.781274,5.219666
17,39.2,0.967452,4.370367
17,39.6,1.467971,3.909048
17,40.0,2.222896,4.016773
18,0.0,3.508251,6.100529
18,0.4,2.152481,6.615242
18,0.8,0.659153,5.762568
18,1.2,2.72146,6.036049
18,1.6,1.018471,5.756987
18,2.0,2.058336,5.795271
18,2.4,0.722481,5.101974
18,2.8,1.936092,4.929722
18,3.2,0.846966,4.453545
18,3.6,1.08819,3.932318
18,4.0,0.853738,3.424142
18,4.4,1.009126,3.034742
18,4.8,1.327649,2.871772
18,5.2,1.702554,2.975911
18,5.6,1.994652,3.29352
18,6.0,2.08574,3.684017
18,6.4,1.921379,3.966707
18,6.8,1.520508,3.970377
18,7.2,1.088041,3.65274
18,7.6,0.99112,3.249778
18,8.0,1.176812,2.979995
18,8.4,1.493081,2.934785
18,8.8,1.814703,3.121291
18,9.2,2.0111,3.454003
18,9.6,1.99574,3.783784
18,10.0,1.745391,3.943301
18,10.4,1.33489,3.810433
18,10.8,1.046087,3.454416
18,11.2,1.083443,3.118058
18,11.6,1.32415,2.953032
18,12.0,1.641417,3.014465
18,12.4,1.906391,3.269074
18,12.8,2.007676,3.602805
18,13.2,1.888895,3.859909
18,13.6,1.563108,3.890601
18,14.0,1.184287,3.643227
18,14.4,1.050457,3.28551
18,14.8,1.190853,3.025958
18,15.2,1.472264,2.966419
18,15.6,1.772074,3.122723
18,16.0,1.965778,3.422743
18,16.4,1.967174,3.731188
18,16.8,1.750355,3.892616
18,17.2,1.378999,3.790299
18,17.6,1.092788,3.469543
18,18.0,1.101402,3.146644
18,18.4,1.317869,2.977396
18,18.8,1.618222,3.022511
18,19.2,1.877358,3.256291
18,19.6,1.985357,3.573628
18,20.0,1.884097,3.826462
18,20.4,1.582718,3.870179
18,20.8,1.21838,3.6477
18,21.2,1.069491,3.304614
18,21.6,1.190857,3.04524
18,22.0,1.458628,2.976159
18,22.4,1.751916,3.118069
18,22.8,1.948032,3.40516
18,23.2,1.959772,3.707827
